"SampleF.","SampleB.","SampleA.","SampleE.","SampleD.","SampleC.","geneName"
"ENSMUSG00000073255",0,0,0,0,0,0,"Gm14632"
"ENSMUSG00000073257",0,0,0,0,0,0,"Gm10488"
"ENSMUSG00000073267",0,0,0,0,0,0,"Gm1993"
"ENSMUSG00000073274",0,0,0,0,0,0,"Gm14636"
"ENSMUSG00000073290",0,0,0,0,0,0,"Gm10490"
"ENSMUSG00000073291",0,0,0,0,0,0,"Gm10491"
"ENSMUSG00000073293",0,0,0,0,0,0,"Nudt10"
"ENSMUSG00000073294",0,0,0,0,0,0,"AU022751"
"ENSMUSG00000073295",3.89361631649852,0,0,0.826156263486905,0,0,"Nudt11"
"ENSMUSG00000073367",0,0,0,0,0,0,"Gm10493"
"ENSMUSG00000073371",9.34467915959644,13.6983625230686,5.90552506421285,4.13078131743452,0,0,"Gm6594"
"ENSMUSG00000073374",1.30538600303842,5.40300417245038,4.17781406808208,6.9244902059625,0,0.715170915748446,"C030034I22Rik"
"ENSMUSG00000073375",0,0,0,0,0,0,"Lrrc30"
"ENSMUSG00000073377",0,0,0,0,0,0,"AU016765"
"ENSMUSG00000073380",0,0,0,0,0,0,"Arrdc5"
"ENSMUSG00000073386",0.778723263299704,0,0,0.826156263486905,0,0,"9830107B12Rik"
"ENSMUSG00000073388",0,0,0,0,0,1.39022217270393,NA
"ENSMUSG00000073394",1.55744652659941,0.805786030768742,0,0,1.64471339462929,0,"Runx2os1"
"ENSMUSG00000073396",0,0,0,0,0,0,"Esp1"
"ENSMUSG00000073399",0,0,0,0,0,0,"Trim40"
"ENSMUSG00000073400",0,0,0,0,0,0,"Trim10"
"ENSMUSG00000073402",25.6785932094642,0,51.8157397124504,1.42200223383546,0,0,"Gm8909"
"ENSMUSG00000073403",7.00850936969733,0,18.5602216303832,0,1.64471339462929,0,"Gm10499"
"ENSMUSG00000073405",14.7957420026944,2.41735809230623,16.0292823171492,1.65231252697381,4.93414018388789,8.34133303622356,"H2-T-ps"
"ENSMUSG00000073406",18.5754082750431,0,35.862718961916,0,0,0,"H2-Bl"
"ENSMUSG00000073407",0,0,0,0,0,0,"Gm6034"
"ENSMUSG00000073408",0,0,0,0,0,0,"Dpcr1"
"ENSMUSG00000073409",26.6420865532536,23.9758118908609,113.933822660562,112.450608901916,29.6156424219745,14.4644199321629,"H2-Q6"
"ENSMUSG00000073411",1732.06305423464,876.443311555216,3584.61818453637,1646.93842677064,1903.36536825704,937.52615219885,"H2-D1"
"ENSMUSG00000073412",0,1.61157206153748,4.21823218872346,0.826156263486905,1.6447133946293,2.78044434540785,"Lst1"
"ENSMUSG00000073413",4.86151434650817,9.68729568183515,1.5640874659046,2.35591347451344,3.08034887644309,2.46933223034582,"Ly6g6d"
"ENSMUSG00000073414",0.778723263299703,0,0.843646437744692,0.826156263486905,0,0,"G6b"
"ENSMUSG00000073415",6.22978610639762,4.02893015384371,2.53093931323408,0,0,2.78044434540785,"Gm10501"
"ENSMUSG00000073418",1485.62458847885,867.184590055452,1070.41015364298,563.142312054272,3104.80186916976,2326.55980708678,"C4b"
"ENSMUSG00000073420",0,0,0,0,0,0,"Btnl5-ps"
"ENSMUSG00000073421",78.1002598466111,59.5086497850611,1013.70149931487,621.00685963193,60.0500345445501,20.8601758871381,"H2-Ab1"
"ENSMUSG00000073422",39.3070785956039,30.8274273086003,28.779899185135,22.5804146341884,39.2525589311425,28.2441960392373,"H2-Ke6"
"ENSMUSG00000073423",23.5964897890182,15.2426973541306,27.1856380344884,35.2380114856872,31.2626365561887,17.6586200151175,"Zfp414"
"ENSMUSG00000073424",0,0,0,0,0,0,"Cyp4f15"
"ENSMUSG00000073427",6.40772776457277,6.63042686818878,2.71504872046417,4.47418495859115,13.533544599423,4.47405543636394,"Gm4924"
"ENSMUSG00000073430",0,0,0.843646437744692,0,0,0,"Gm10505"
"ENSMUSG00000073433",1.38193727941806,1.02345642783461,0.748575596693671,0,0,0,"Arhgdig"
"ENSMUSG00000073434",10.8629117591984,52.9479327786758,26.4432184122314,58.9760006879511,40.4986201714511,30.2300987797531,"Wdr90"
"ENSMUSG00000073435",18.7140788450676,23.8753809280194,5.20313772557634,11.4566754562914,17.1157653573856,19.192928111731,"Nme3"
"ENSMUSG00000073436",16.4598660349564,14.6748510095507,28.4663794333093,24.573502074066,48.1430310906484,26.5198869522434,"Eme2"
"ENSMUSG00000073437",0,3.61129496553008,47.5826295925567,1.7560015046186,1.41804179161729,2.88112943000806,"D330041H03Rik"
"ENSMUSG00000073448",0,0,0,0.826156263486905,4.93414018388788,1.39022217270393,"Gm10509"
"ENSMUSG00000073457",0,0,0,0,0,0,"Smok2b"
"ENSMUSG00000073458",0,0,0,0,0,0,"Smok2a"
"ENSMUSG00000073460",0,0.805786030768742,0,0,0,1.39022217270393,"Pnldc1"
"ENSMUSG00000073468",26.9942782340745,54.8008998865897,52.4353308372551,30.2500286982897,54.148631716364,37.7672269406006,"Sft2d1"
"ENSMUSG00000073471",21.8042513723917,31.4256551999809,14.3419894416598,20.6539065871726,11.5129937624051,18.072888245151,"Rsph3a"
"ENSMUSG00000073478",3.4359286977469,0.780602718875525,3.72238567039142,3.64521488178152,7.25690042833299,4.08934627091349,"D730003I15Rik"
"ENSMUSG00000073481",81.3565121256912,68.4411437432007,83.3631173009301,81.0184973795431,159.927135357103,91.6738125596714,"Marc2"
"ENSMUSG00000073482",0,0,0,0,0,0,"Gm10517"
"ENSMUSG00000073485",2.33616978989911,0.805786030768742,0,0,3.28942678925859,2.78044434540785,"H3f3aos"
"ENSMUSG00000073486",0,0,0,0,0,1.39022217270393,"Gm10518"
"ENSMUSG00000073489",3.03841634504607,2.35800722979872,43.8978857264286,45.8396811868946,120.145912956419,306.738543331004,"Ifi204"
"ENSMUSG00000073490",0.836496947151505,0.865567508461562,51.9695394243651,35.7835258410646,56.9903267543723,170.242144876557,"Ifi207"
"ENSMUSG00000073491",0,0,0.917482068150234,2.27901060818465,0,0,"Ifi213"
"ENSMUSG00000073492",0,0,0,0,1.64471339462929,0,"Gm10521"
"ENSMUSG00000073494",0,0,0,0.826156263486905,0,0,"Sh2d1b2"
"ENSMUSG00000073497",0,0,0,0,0,0,"AA792892"
"ENSMUSG00000073510",0,0,0,0,0,0,"Gm7647"
"ENSMUSG00000073514",0,0,0,0,0,0,"Dok6"
"ENSMUSG00000073528",0,0,0,0,0,0,"Gm10530"
"ENSMUSG00000073529",0,0,1.68729287548939,0,0,0,"F830208F22Rik"
"ENSMUSG00000073530",0,0,8.84552558258996,1.15857253152379,28.5378967186027,46.688265775147,"Pappa2"
"ENSMUSG00000073532",0,0,0,0,0,1.39022217270393,"Gm7276"
"ENSMUSG00000073535",0.778723263299703,0.805786030768742,0,0,1.64471339462929,2.78044434540785,"Gm5532"
"ENSMUSG00000073538",0,0,0,0,0,0,"E330020D12Rik"
"ENSMUSG00000073542",34.2638235851869,32.2314412307497,28.6839788833195,28.0893129585548,23.0259875248101,26.4142212813746,"Cep76"
"ENSMUSG00000073551",0.778723263299703,0,0,0,3.28942678925859,0,"Spink13"
"ENSMUSG00000073554",0,0,0,0,0,0,"Gm6960"
"ENSMUSG00000073555",3.89361631649852,0,11.8110501284257,9.08771889835595,6.57885357851718,5.5608886908157,"Gm4951"
"ENSMUSG00000073557",31.5606964922688,54.3035864124307,138.938336176193,39.3314928505035,192.969820429905,94.4954283034186,"Ppp1r12b"
"ENSMUSG00000073559",0,0,0,0,0,0,"Gm8618"
"ENSMUSG00000073563",88.7744520161662,95.8885376614803,83.5209973367246,120.618814469088,75.6568161529476,86.1937747076434,"Csnk1g3"
"ENSMUSG00000073565",0.778723263299703,0,11.8110501284257,10.7400314253298,34.5389812872152,19.463110417855,"Prr16"
"ENSMUSG00000073568",0,0,0,0,1.6447133946293,4.17066651811178,"Arl14epl"
"ENSMUSG00000073569",0,0,0,2.47846879046071,0,0,"Gm10540"
"ENSMUSG00000073572",0,0,0,0,0,0,"Gm10542"
"ENSMUSG00000073573",0,0,0,0,0,0,"Spink11"
"ENSMUSG00000073574",0,0,0,0,0,0,"Grxcr2"
"ENSMUSG00000073590",0.874087308797949,4.52232119095279,0.946961108135571,0.927329053814364,3.69225672998078,4.68141488063778,"3222401L13Rik"
"ENSMUSG00000073591",18.5721131019829,24.1263204278788,14.4342276605082,19.4355756730676,15.6174503172523,24.1801379728556,"Pcdhb22"
"ENSMUSG00000073594",0,0,0,0,0,0,"Gm10545"
"ENSMUSG00000073598",0,0,0.843646437744693,0,0,0,"1700066B19Rik"
"ENSMUSG00000073599",2.56826546983808,1.40459539163718,12.3468392228706,7.84272636152277,16.0470155438223,16.9550137791096,"Ecscr"
"ENSMUSG00000073600",1.42935888871903,1.23759635881572,1.5485264041257,3.03284582428464,3.01889749645743,2.55177482617963,"Prob1"
"ENSMUSG00000073601",0,0,0,0,0,0,"Serpinb3c"
"ENSMUSG00000073602",0.778723262862422,2.41735808284781,1.68729287923115,1.65231253489947,3.28942678090318,0,"Serpinb3b"
"ENSMUSG00000073607",20.2208970898614,0.273887193865804,0,0,0,0.472537417121317,"Gm10548"
"ENSMUSG00000073608",0,0,0.843646437744693,0,0,0,"Gal3st2c"
"ENSMUSG00000073609",104.435662375384,51.2757713225502,11.4802871461345,18.9823911095509,14.1460216651198,10.6632271635682,"D2hgdh"
"ENSMUSG00000073610",0,0,0,0,0,1.39022217270393,"Gm10549"
"ENSMUSG00000073616",92.2843003727343,86.0617074287783,54.8060750085621,36.9314728882029,81.7040277438898,91.704373328891,"Cops9"
"ENSMUSG00000073627",1.36354399411364,0.501719129266654,2.95444887177953,0.514402565107017,6.78385815231733,2.55203324582978,"C130036L24Rik"
"ENSMUSG00000073628",0,0,0,0,0,0,"Gm10552"
"ENSMUSG00000073631",0,0,0,0,0,0,"Gm10553"
"ENSMUSG00000073633",1.7385583439315,1.35513003916516,8.21577608197675,2.68181652323295,5.53230391388734,3.008567877128,"Fbxo36"
"ENSMUSG00000073639",242.182934886208,245.764739384466,225.253598877833,230.497597512847,452.296183523056,411.505763120362,"Rab18"
"ENSMUSG00000073640",0,0,3.37458575097877,0,0,0,"Rpl27-ps3"
"ENSMUSG00000073643",214.815179012091,198.931428679709,133.644978992084,214.869932347731,64.9062940154238,93.4162337903718,"Wdfy1"
"ENSMUSG00000073647",19.4680815824926,40.2893015384371,17.7165751926385,29.7416254855286,19.7365607355515,13.9022217270393,"Gm10557"
"ENSMUSG00000073650",0.265153940163028,0,2.51534130890158,0,14.2739826810736,1.89347309457522,"Catip"
"ENSMUSG00000073652",0.357347224607529,3.94417087960254,1.03274502230569,3.95451183368604,0,1.69004250614882,"Apol7d"
"ENSMUSG00000073656",0,0,0,0,0,0,"Gm10558"
"ENSMUSG00000073658",0,0,0,0,0,0,"Crygb"
"ENSMUSG00000073664",70.4581941131899,59.2078576478003,79.3913878434572,77.2033977207637,100.634536326158,165.88901184133,"Nbeal1"
"ENSMUSG00000073676",158.981590427216,157.845894111025,94.6892694488306,114.469210423493,112.054223103738,117.168127096713,"Hspe1"
"ENSMUSG00000073678",24.3035369535153,39.1193467246009,52.1698750822708,37.9596239961459,12.8326565572662,21.4923211177033,"Pgap1"
"ENSMUSG00000073679",0,0,0,0,1.6447133946293,0,"Mxra8os"
"ENSMUSG00000073680",3.11489305319881,6.44628824614994,8.43646437744693,8.26156263486905,0,0,"Tmem88b"
"ENSMUSG00000073682",0,0,0,0,0,0,"Gm10563"
"ENSMUSG00000073684",39.3015714295951,46.2864628322213,30.1361696179941,28.74869336704,45.0846743349726,34.2891294080285,"Faap20"
"ENSMUSG00000073686",0,0,0,0,0,0,"Gm10564"
"ENSMUSG00000073699",0,0,0,0,0,0,"Gm833"
"ENSMUSG00000073700",75.5361565400712,57.2108081845807,80.1464115857458,108.226470516785,72.367389363689,45.8773316992296,"Klhl21"
"ENSMUSG00000073702",702.696085669025,752.971236864168,535.633976650502,479.421564393998,888.378739879326,808.63280187887,"Rpl31"
"ENSMUSG00000073705",21.7885490749351,23.3233650538784,13.1617815696252,12.0292387710021,0,2.66603595283101,"Apitd1"
"ENSMUSG00000073716",2.33616978989911,0,0,0,0,0,"Gm13241"
"ENSMUSG00000073721",0,0,0,0,0,0,"Pramef20"
"ENSMUSG00000073722",0,0,0,0,0,0,"4931408C20Rik"
"ENSMUSG00000073723",0,0,0,0,0,0,"Gm13102"
"ENSMUSG00000073724",0,0,0,0,0,0,"Pramel4"
"ENSMUSG00000073725",90.6754325487717,93.7263964301644,99.7721956207395,72.1474144303099,95.6146131342647,125.01761398776,"Lmbrd1"
"ENSMUSG00000073728",0.499658190992205,0,3.94449917312753,0,0,0,"Tmem51os1"
"ENSMUSG00000073730",0.778723263299703,0,0,0,0,0,"4933415F23Rik"
"ENSMUSG00000073731",0.778723263299703,0,0,0.826156263486905,0,0,"AI507597"
"ENSMUSG00000073733",2.05145350861046,1.06137356999288,0.555621466027777,5.78411046536826,0,0,"Rsg1"
"ENSMUSG00000073735",0,0,0,0,0,0,"Defb18"
"ENSMUSG00000073737",0.778723263299703,0,0,2.47846879046071,0,0,"Gm10566"
"ENSMUSG00000073739",0,0,0,0,0,0,"Gm16287"
"ENSMUSG00000073747",0,0,0,0,0,0,"Gm7534"
"ENSMUSG00000073752",0,0,0,0,0,0,"Gm10570"
"ENSMUSG00000073753",0,0.805786030768742,0,0,0,0,"Gm10571"
"ENSMUSG00000073755",17.9459693921877,15.3401397758768,21.9780814906058,17.9972083307134,28.0152869789722,26.4663316096608,"5730409E04Rik"
"ENSMUSG00000073758",3.40030023761988,5.44088322656117,9.29337870450777,3.98459178357097,16.1587143037966,7.58801782982872,"Sh3d21"
"ENSMUSG00000073759",0,0,0,0,0,0,"4933407E24Rik"
"ENSMUSG00000073761",0,0,0,0,0,0,"4933427I04Rik"
"ENSMUSG00000073764",0,0,0,0,0,0,"Gm12888"
"ENSMUSG00000073765",0,0,0,0,0,0,"Gm12863"
"ENSMUSG00000073768",0,0,0,0,0,0,"Olfr1330"
"ENSMUSG00000073769",0,0,0,0,0,0,"Olfr1331"
"ENSMUSG00000073770",0,0,0,0,0,0,NA
"ENSMUSG00000073771",13.3762097399427,9.13706710210964,22.5154070258007,20.4569746380635,9.99200746246913,8.38877573068808,"Btbd19"
"ENSMUSG00000073774",0,0,0,0,0,0,"Kncn"
"ENSMUSG00000073775",35.0425468484866,29.8140831384434,21.934807381362,33.8724068029631,27.960127708698,25.0239991086707,"Kti12"
"ENSMUSG00000073778",0,0,0,0,0,0,"Faddos"
"ENSMUSG00000073779",0,0,0,0,0,0,"Lrp8os2"
"ENSMUSG00000073781",0,0,0,0,0,0,"Gm6471"
"ENSMUSG00000073785",0,0,0,0,0,0,"Krtap5-5"
"ENSMUSG00000073786",0,0,0,0,0,0,"Gm7579"
"ENSMUSG00000073787",1.33942591794159,3.84043581269621,1.05470374786156,2.93877778355355,3.91941283489952,3.07244255529111,"Gm10575"
"ENSMUSG00000073789",0,0,0,0,0,0,"Gm10577"
"ENSMUSG00000073791",33.3151524588897,40.4261857354537,4.50276079873914,25.3300164943122,3.99111129555837,7.42161868407895,"Efcab7"
"ENSMUSG00000073792",51.8260599511608,44.6893095330011,38.2374291214078,84.3471638519166,36.4866999353608,11.706302097552,"Alg6"
"ENSMUSG00000073794",0,0.805786030768742,0,0,0,0,"I0C0044D17Rik"
"ENSMUSG00000073795",0,0,0.843646437744692,0,3.28942678925859,0,"6430531B16Rik"
"ENSMUSG00000073797",0,0,0,0,0,0,"Gm12650"
"ENSMUSG00000073802",11.6808489494955,8.05786030768742,11.8110501284257,7.43540637138214,14.8024205516637,6.95111086351963,"Cdkn2b"
"ENSMUSG00000073803",0,0,0,0,0,0,"4930544L04Rik"
"ENSMUSG00000073804",0,0,0,0,0,0,"Nps"
"ENSMUSG00000073805",1.43807066567237,3.07071662286594,0,0.762832667119619,0,3.85099139749866,"Fam196a"
"ENSMUSG00000073807",0,0,0,0,0,0,"Gm10581"
"ENSMUSG00000073809",0,0,0,0,0,0,"Gm10583"
"ENSMUSG00000073811",0,0,0,0,0,0,"Ifna12"
"ENSMUSG00000073821",9.63698066264549,7.65927719768489,9.71055141098186,12.7799763901534,1.69616001886586,0,"8030451A03Rik"
"ENSMUSG00000073830",0,0,0,0,0,0,"Mup14"
"ENSMUSG00000073834",0,0,0,0,0,0,"Mup11"
"ENSMUSG00000073835",0,0,0,0,0,0,"Mup-ps12"
"ENSMUSG00000073838",75.0307256943931,90.7836530335969,73.6193406129723,75.7120153434273,67.9349984433854,60.851782308189,"Tufm"
"ENSMUSG00000073840",0,0,0,0,0,0,"Mup-ps2"
"ENSMUSG00000073842",0,0,0,0,0,0,"Mup7"
"ENSMUSG00000073843",0,0,0,0,0,1.39022217270393,"Gm12542"
"ENSMUSG00000073844",0,0,0,0,0,0,"Gm21957"
"ENSMUSG00000073846",0,0,0,0,0,0,"Gm12526"
"ENSMUSG00000073856",1.63043046392548,1.48440644234775,1.73026197116232,0.617215063142727,0,6.35140846862379,"Iqck"
"ENSMUSG00000073860",0.9124711499782,1.3753515986046,0,0,0,0,"Gm829"
"ENSMUSG00000073862",0,0,0,0,0,0,"Gm5600"
"ENSMUSG00000073867",1.55744652659941,4.02893015384371,1.68729287548939,0.826156263486905,0,0,"AA474408"
"ENSMUSG00000073876",0,2.50626598723225,2.85901867082709,5.15372310688501,2.55780634207081,15.2265663945587,"Gm13305"
"ENSMUSG00000073877",2.42111324286203,1.67016904202985,4.37160768782406,0,3.40903079704795,4.82060340977418,"Gm13306"
"ENSMUSG00000073878",17.1319117925935,3.22314412307497,8.43646437744693,8.26156263486905,70.7226759690597,0,"Gm13304"
"ENSMUSG00000073879",0,0,1.68729287548939,0,0,4.17066651811178,"Gm5859"
"ENSMUSG00000073888",18.5478023954999,10.9998186413679,15.246147931464,5.07111156833064,10.0955781499382,1.66156511246037,"Ccl27a"
"ENSMUSG00000073889",59.2983400675741,67.7191882518942,134.487653828246,87.3134667274734,481.27976441523,482.072010191362,"Il11ra1"
"ENSMUSG00000073893",0,0,0,0,0,0,"Olfr472"
"ENSMUSG00000073894",0,0,0,0,0,0,"Rbmxl2"
"ENSMUSG00000073896",0,0,0,0,0,0,"Olfr716"
"ENSMUSG00000073897",0,0,0,0,0,0,"Olfr17"
"ENSMUSG00000073898",0,0,0,0,0,0,"Olfr713"
"ENSMUSG00000073899",0,0,0,0,0,0,"Olfr1532-ps1"
"ENSMUSG00000073900",0,0,0,0,0,0,"Olfr704"
"ENSMUSG00000073901",0,0,0,0,0,0,"Olfr703"
"ENSMUSG00000073902",0.778723263299703,0.805786030768742,9.28011081519162,5.78309384440833,3.28942678925859,1.39022217270393,"Gm1966"
"ENSMUSG00000073906",0,0,0,0,0,0,"Olfr692"
"ENSMUSG00000073907",0,0,0,0,0,0,"Olfr689"
"ENSMUSG00000073908",0,0,0,0,0,0,"Olfr687"
"ENSMUSG00000073909",0,0,0,0,0,0,"Olfr688"
"ENSMUSG00000073910",7.342482709461,7.59765233499997,3.97731878300349,7.78972713481842,15.5078044305685,1.75501972626725,"Mob3b"
"ENSMUSG00000073913",0,0,0,0,0,0,"Olfr678"
"ENSMUSG00000073914",0,0,0,0,0,0,"Olfr677"
"ENSMUSG00000073915",0,0,0,0,0,0,"Olfr676"
"ENSMUSG00000073916",0,0,0,0,0,0,"Olfr669"
"ENSMUSG00000073917",0,0,0,0,0,0,"Olfr665"
"ENSMUSG00000073919",0,0,0,0,0,0,NA
"ENSMUSG00000073920",0,0,0,0,0,0,"Olfr661"
"ENSMUSG00000073922",0,0,0,0,0,0,"Olfr659"
"ENSMUSG00000073923",0,0,0,0,0,0,"Olfr657"
"ENSMUSG00000073924",0,0,0,0,0,0,"Olfr656"
"ENSMUSG00000073925",0,0,0,0,0,0,"Olfr654"
"ENSMUSG00000073926",0,0,0,0,0,0,"Olfr653"
"ENSMUSG00000073927",0,0,0,0,0,0,"Olfr652"
"ENSMUSG00000073928",0,0,0,0,0,0,"Olfr651"
"ENSMUSG00000073929",0,0,0,0,0,0,"Trim30e-ps1"
"ENSMUSG00000073931",0,0,0,0,0,0,"Olfr646"
"ENSMUSG00000073932",0,0,0,0,0,0,"Olfr641"
"ENSMUSG00000073937",0,0,0,0,0,0,"Olfr633"
"ENSMUSG00000073938",0,0,0,0,0,0,"Olfr632"
"ENSMUSG00000073940",3.11489305319881,0,0,0,6.57885357851718,0,"Hbb-bt"
"ENSMUSG00000073943",0,0,0,0,0,0,"Olfr625-ps1"
"ENSMUSG00000073944",0,0,0,0,0,0,"Olfr619"
"ENSMUSG00000073945",0,0,0,0,0,0,"Olfr618"
"ENSMUSG00000073946",0,0,0,0,0,0,"Olfr617"
"ENSMUSG00000073947",0,0,0,0,0,0,"Olfr615"
"ENSMUSG00000073948",0,0,0,0,0,0,"Olfr608"
"ENSMUSG00000073949",0,0,0,0,0,0,"Olfr606"
"ENSMUSG00000073950",0,0,0,0,0,0,"Olfr599"
"ENSMUSG00000073951",0,0,0,0,0,0,"Olfr598"
"ENSMUSG00000073952",0,0,0,0,0,0,"Olfr597"
"ENSMUSG00000073953",0,0,0,0,0,0,"Olfr596"
"ENSMUSG00000073954",0,0,0,0,0,0,"Olfr594"
"ENSMUSG00000073955",0,0,0,0,0,0,"Olfr593"
"ENSMUSG00000073956",0,0,0,0,0,0,"Olfr592"
"ENSMUSG00000073959",0,0,0,0,0,0,"Olfr584"
"ENSMUSG00000073960",0,0,0,0,0,0,"Olfr583"
"ENSMUSG00000073961",0,0,0,0,0,0,"Olfr582"
"ENSMUSG00000073962",0,0,0,0,0,0,"Olfr576"
"ENSMUSG00000073963",0,0,0,0,0,0,"Olfr572"
"ENSMUSG00000073964",0,0,0,0,0,0,"Olfr570"
"ENSMUSG00000073965",0,0,0,0,0,0,"Olfr568"
"ENSMUSG00000073966",0,0,0,0,0,0,"Olfr561"
"ENSMUSG00000073967",0,0,0,0,0,0,"Olfr557"
"ENSMUSG00000073968",12.3385916774156,12.4620962132176,9.75893273259342,19.1376492777734,12.1585475052998,13.6953457956467,"Trim68"
"ENSMUSG00000073969",0,0,0,0,0,0,"Olfr556"
"ENSMUSG00000073970",0,0,0,0,0,0,"Olfr555"
"ENSMUSG00000073971",0,0,0,0,0,0,"Olfr554"
"ENSMUSG00000073972",0,0,0,0,0,0,"Olfr553"
"ENSMUSG00000073973",0,0,0,0,0,0,"Olfr552"
"ENSMUSG00000073974",0,0,0,0,0,0,"Olfr551"
"ENSMUSG00000073975",0,0,0,0,0,0,"Olfr550"
"ENSMUSG00000073976",0,0,0,0,0,0,"1700026J12Rik"
"ENSMUSG00000073977",0,0,0,0,0,0,"Olfr549"
"ENSMUSG00000073978",0,0,0,0,0,0,"Olfr548-ps1"
"ENSMUSG00000073979",0,0,0,0,0,0,"Olfr547"
"ENSMUSG00000073980",0,0,0.843646437744693,0,0,0,"Gm9574"
"ENSMUSG00000073982",81.864991312432,84.7099981214025,98.5446366452095,115.802009282203,71.9303829050291,64.9555430519204,"Rhog"
"ENSMUSG00000073985",1.5975205400212,3.82243546385928,1.63197082692359,1.7495538008294,0,7.53246662642774,"Gm10602"
"ENSMUSG00000073987",70.863816960273,73.3265287999555,58.2116042043838,55.3524696536226,105.261657256275,122.339551197946,"Ggh"
"ENSMUSG00000073988",5.51406217496305,6.65918240582339,1.49344418314236,6.81188436310449,0.970504365435284,0,"Ttpa"
"ENSMUSG00000073991",0,0,0,0,0,0,"Cnbd1"
"ENSMUSG00000073995",0,0,0,0,0,0,"Gm10604"
"ENSMUSG00000073997",0,0,0,0,0,0,"Olfr521"
"ENSMUSG00000073998",0,0,0,0,0,0,"Olfr520"
"ENSMUSG00000074001",1.55744652659941,0.805786030768742,0.843646437744693,0.826156263486905,0,0,"Klhl40"
"ENSMUSG00000074003",0,0,0.276427932374226,0,0,4.24289967226449,"Gucy2d"
"ENSMUSG00000074004",0,0.805786030768742,0,0.826156263486905,0,0,"B3gnt6"
"ENSMUSG00000074006",0.778723263299703,0.805786030768742,0.843646437744693,4.13078131743452,0,1.39022217270393,"Omp"
"ENSMUSG00000074011",0,0,0,0,0,0,"Gm7682"
"ENSMUSG00000074024",0.913049207164346,0.418404579555657,7.4305645805667,0.857975640613405,7.24305171116009,12.2446050507328,"4632427E13Rik"
"ENSMUSG00000074026",4.67233957979822,4.83471618461245,5.06187862646816,2.47846879046071,0,0,"Gm6091"
"ENSMUSG00000074028",0,0,0,0,0,2.78044434540785,"Slc22a13"
"ENSMUSG00000074029",0,0,0,0,0,0,"Gm10608"
"ENSMUSG00000074030",26.4765909521899,16.9215066461436,21.934807381362,22.3062191141464,13.1577071570344,29.1946656267824,"Exoc8"
"ENSMUSG00000074034",0,3.22314412307497,0.843646437744692,0.826156263486905,0,0,"Gm5921"
"ENSMUSG00000074037",65.4127541171751,43.5124456615121,15.1856358794045,29.7416254855286,1.64471339462929,0,"Mc1r"
"ENSMUSG00000074039",1.53177447224898,15.833668817945,0.293482633341694,8.19655087025775,0,1.12549506723968,"4930520O04Rik"
"ENSMUSG00000074052",0,0,0.843646437744693,0,0,0,"BC048644"
"ENSMUSG00000074059",0,0,0,0,0,0,"Fbxw18"
"ENSMUSG00000074060",0,0,0,0,0,0,"Fbxw15"
"ENSMUSG00000074061",0,0,0,0,0,0,"Fbxw19"
"ENSMUSG00000074062",0,0,0,0,0,0,"Fbxw16"
"ENSMUSG00000074063",7.74930777161836,5.27279946991275,5.357072064417,0.598570215913391,4.0917575207127,2.01449924877598,"Osgin1"
"ENSMUSG00000074064",23.3616978989911,26.5909390153685,17.7165751926385,19.0015940601988,19.7365607355515,23.6337769359667,"Mlycd"
"ENSMUSG00000074065",0,0,0,0,0,0,"Gm10617"
"ENSMUSG00000074067",0,0,0,0,0,0,"Gm10619"
"ENSMUSG00000074071",7.48060570875329,0,4.05214349272339,0,2.05836630540405,3.25018132183559,"Fam169b"
"ENSMUSG00000074072",0,0,0,0,0,0,"Gm10620"
"ENSMUSG00000074088",81.9861920171595,98.1893603135212,65.5747417088659,62.0460498690045,27.3225423972568,35.321530750048,"Snrnp40"
"ENSMUSG00000074092",0,0,0,1.65231252697381,0,0,"Gm6181"
"ENSMUSG00000074093",6.60410519796992,27.3344733811718,14.3093887211833,9.51506676439277,2.3678265314085,2.00144593935326,"Svip"
"ENSMUSG00000074102",159.134362003247,120.331526534931,92.8313875703159,57.0226190396039,116.342845638677,54.6336852784001,"Rbm15b"
"ENSMUSG00000074108",0.778723263299703,0,0,2.47846879046071,0,0,"Rpl10-ps2"
"ENSMUSG00000074109",0,0,0,0,0,0,"Mrgprx2"
"ENSMUSG00000074111",0,0,0,0,0,0,"Mrgpra9"
"ENSMUSG00000074113",0,0,0,0,0,0,"Gm10629"
"ENSMUSG00000074115",0.778723263299703,0,0.843646437744693,0,1.6447133946293,1.39022217270393,"Saa1"
"ENSMUSG00000074121",0.778723263299703,0,0,1.65231252697381,0,0,"Ntf5"
"ENSMUSG00000074123",0,0,0,0,0,0,"7420426K07Rik"
"ENSMUSG00000074127",0,0,0,0,0,0,"Cmtm2a"
"ENSMUSG00000074128",0,0,0,0,0,0,"Gm10631"
"ENSMUSG00000074129",1720.83892421292,1474.55179957938,1180.00927503543,1032.57405820119,1664.17202493637,1448.88502110823,"Rpl13a"
"ENSMUSG00000074136",1.1843450295964,0.52515736458231,13.5502400120418,1.07686663580414,1.25070626873653,2.11436179946626,"4930513N10Rik"
"ENSMUSG00000074139",0,0,0,0,0,0,"1700057G04Rik"
"ENSMUSG00000074141",6.18502127462756,3.93270159194367,12.3443834050417,6.86790862181988,0,1.16755905009538,"Il4i1"
"ENSMUSG00000074146",0,0,0,0,0,0,"4930579C12Rik"
"ENSMUSG00000074149",0,0,0,0,0,1.39022217270393,"Gm10634"
